date,time,Fv [kN],Fv std,Fv min,Fv max
2019-06-10,23:25:49,29.482,1.387,26.041,34.849
2019-06-10,23:25:50,28.535,0.462,27.254,29.761
2019-06-10,23:25:51,27.022,0.727,25.351,28.919
2019-06-10,23:25:52,26.135,0.601,24.245,30.253
2019-06-10,23:25:53,28.143,1.148,22.93,31.614
2019-06-10,23:25:54,30.075,0.973,28.025,33.074
2019-06-10,23:25:55,30.566,0.932,27.534,32.752
2019-06-10,23:25:56,28.641,0.609,27.045,31.963
2019-06-10,23:25:57,29.988,1.021,27.707,33.117
2019-06-10,23:25:58,30.511,0.78,28.706,33.282
2019-06-10,23:25:59,28.231,0.975,26.451,31.238
2019-06-10,23:26:00,27.621,1.065,24.588,30.355
2019-06-10,23:26:01,30.112,0.738,27.816,32.389
2019-06-10,23:26:02,30.247,1.05,27.254,33.825
2019-06-10,23:26:03,31.184,0.813,28.649,33.189
2019-06-10,23:26:04,27.937,1.472,26.41,32.646
2019-06-10,23:26:05,28.075,0.831,25.883,30.942
2019-06-10,23:26:06,27.191,0.983,23.795,31.644
2019-06-10,23:26:07,30.986,1.929,26.648,35.613
2019-06-10,23:26:08,33.691,1.035,30.088,36.717
2019-06-10,23:26:09,33.081,0.94,30.335,36.034
2019-06-10,23:26:10,34.347,1.358,30.469,40.016
2019-06-10,23:26:11,32.174,0.742,30.933,34.934
2019-06-10,23:26:12,33.342,0.805,31.53,35.915
2019-06-10,23:26:13,32.435,1.332,28.993,36.238
2019-06-10,23:26:14,30.662,0.571,28.792,32.379
2019-06-10,23:26:15,31.136,0.616,28.72,33.04
2019-06-10,23:26:16,30.848,0.657,28.859,33.731
2019-06-10,23:26:17,33.787,1.309,30.374,35.756
2019-06-10,23:26:18,34.374,1.536,29.481,38.753
2019-06-10,23:26:19,34.651,1.157,31.142,38.588
2019-06-10,23:26:20,33.333,1.362,29.344,38.508
2019-06-10,23:26:21,34.173,0.946,31.289,39.611
2019-06-10,23:26:22,34.504,1.566,29.624,41.226
2019-06-10,23:26:23,37.673,2.851,29.609,45.173
2019-06-10,23:26:24,41.399,2.283,35.469,47.861
2019-06-10,23:26:25,43.322,2.368,37.401,51.313
2019-06-10,23:26:26,40.097,1.97,35.336,45.315
2019-06-10,23:26:27,37.86,1.525,34.25,42.105
2019-06-10,23:26:28,36.076,1.002,33.471,39.754
2019-06-10,23:26:29,33.707,1.335,29.706,38.491
2019-06-10,23:26:30,33.565,0.741,31.878,35.769
2019-06-10,23:26:31,34.894,1.003,32.542,37.854
2019-06-10,23:26:32,33.429,1.642,27.402,39.553
2019-06-10,23:26:33,32.953,0.751,30.757,35.386
2019-06-10,23:26:34,31.484,0.903,26.118,35.131
2019-06-10,23:26:35,31.08,1.094,27.815,34.074
2019-06-10,23:26:36,30.912,0.689,27.635,34.084
2019-06-10,23:26:37,30.782,0.672,28.234,32.609
2019-06-10,23:26:38,29.761,1.081,26.122,32.647
2019-06-10,23:26:39,29.068,0.746,26.543,30.947
2019-06-10,23:26:40,29.247,0.898,26.582,31.773
2019-06-10,23:26:41,27.366,0.375,26.407,28.687
2019-06-10,23:26:42,29.43,0.923,27.327,31.936
2019-06-10,23:26:43,32.354,1.303,29.108,37.068
2019-06-10,23:26:44,31.529,1.153,28.421,35.296
2019-06-10,23:26:45,30.89,0.59,29.28,32.415
2019-06-10,23:26:46,30.499,0.693,29.392,33.781
2019-06-10,23:26:47,30.759,0.796,28.318,32.369
2019-06-10,23:26:48,32.268,0.583,30.259,33.799
2019-06-10,23:26:49,32.008,0.687,29.597,35.244
2019-06-10,23:26:50,30.732,0.759,28.657,33.302
2019-06-10,23:26:51,30.783,1.138,25.529,33.309
2019-06-10,23:26:52,29.971,0.426,28.81,31.172
2019-06-10,23:26:53,29.362,0.761,27.332,31.41
2019-06-10,23:26:54,31.778,0.799,29.452,34.598
2019-06-10,23:26:55,29.14,0.941,27.197,32.617
2019-06-10,23:26:56,30.739,0.7,28.285,32.699
2019-06-10,23:26:57,28.875,0.711,26.933,31.01
2019-06-10,23:26:58,27.435,0.475,25.724,28.791
2019-06-10,23:26:59,25.765,0.328,25.01,26.941
2019-06-10,23:27:00,26.715,0.442,25.716,28.191
2019-06-10,23:27:01,25.703,0.431,24.651,27.221
2019-06-10,23:27:02,27.025,0.691,25.325,29.259
2019-06-10,23:27:03,26.469,0.495,25.415,28.402
2019-06-10,23:27:04,26.4,0.741,22.415,28.385
2019-06-10,23:27:05,25.368,0.941,22.917,27.004
2019-06-10,23:27:06,24.077,0.369,22.406,25.997
2019-06-10,23:27:07,24.207,0.347,22.443,25.041
2019-06-10,23:27:08,23.074,0.454,22.139,24.757
2019-06-10,23:27:09,23.488,0.771,22.089,25.103
2019-06-10,23:27:10,24.578,0.388,23.435,25.691
2019-06-10,23:27:11,25.141,0.698,22.679,27.36
2019-06-10,23:27:12,25.469,1.398,20.52,30.807
2019-06-10,23:27:13,24.609,0.596,23.17,26.22
2019-06-10,23:27:14,23.735,0.504,22.236,25.189
2019-06-10,23:27:15,23.778,0.501,22.164,25.31
2019-06-10,23:27:16,22.771,0.287,21.76,23.509
2019-06-10,23:27:17,23.7,0.521,21.737,25.229
2019-06-10,23:27:18,22.305,0.547,20.789,23.782
2019-06-10,23:27:19,21.938,0.34,20.608,23.069
2019-06-10,23:27:20,21.468,0.269,20.397,22.151
2019-06-10,23:27:21,20.196,0.444,19.57,22.043
2019-06-10,23:27:22,21.077,0.669,20.052,22.735
2019-06-10,23:27:23,22.16,0.249,21.109,23.179
2019-06-10,23:27:24,21.894,0.408,20.405,23.261
2019-06-10,23:27:25,22.446,0.567,21.136,24.31
2019-06-10,23:27:26,23.506,0.906,21.114,25.104
2019-06-10,23:27:27,20.749,0.496,19.719,22.37
2019-06-10,23:27:28,20.137,0.683,16.246,24.62
2019-06-10,23:27:29,19.373,0.212,18.69,20.178
2019-06-10,23:27:30,20.48,0.49,19.311,21.889
2019-06-10,23:27:31,19.22,0.628,17.135,21.524
2019-06-10,23:27:32,19.039,0.21,18.352,19.647
2019-06-10,23:27:33,19.202,0.28,18.042,20.274
2019-06-10,23:27:34,18.744,0.233,17.911,19.371
2019-06-10,23:27:35,18.24,0.448,17.102,19.653
2019-06-10,23:27:36,18.351,0.873,16.79,20.234
2019-06-10,23:27:37,20.647,0.487,19.46,22.025
2019-06-10,23:27:38,20.683,0.628,19.69,22.278
2019-06-10,23:27:39,22.001,0.351,21.212,23.449
2019-06-10,23:27:40,21.841,0.466,19.793,24.062
2019-06-10,23:27:41,23.163,0.631,21.302,24.817
2019-06-10,23:27:42,22.578,0.506,21.247,24.381
2019-06-10,23:27:43,21.772,0.265,20.948,23.004
2019-06-10,23:27:44,21.644,0.27,21.022,22.798
2019-06-10,23:27:45,22.268,0.356,20.935,23.89
2019-06-10,23:27:46,21.991,0.484,20.34,23.772
2019-06-10,23:27:47,22.226,0.453,21.086,23.62
2019-06-10,23:27:48,21.986,0.644,20.457,23.687
2019-06-10,23:27:49,21.246,0.281,20.482,22.275
2019-06-10,23:27:50,22.7,0.488,21.4,23.747
2019-06-10,23:27:51,23.883,0.367,22.734,24.716
2019-06-10,23:27:52,24.696,0.891,21.891,29.169
2019-06-10,23:27:53,24.448,0.732,22.125,27.61
2019-06-10,23:27:54,24.596,0.71,21.866,27.522
2019-06-10,23:27:55,23.562,0.596,22.334,26.281
2019-06-10,23:27:56,21.939,0.546,21.158,24.298
2019-06-10,23:27:57,23.015,0.546,21.518,24.4
2019-06-10,23:27:58,23.332,0.307,21.902,24.653
2019-06-10,23:27:59,22.71,0.63,20.748,24.411
2019-06-10,23:28:00,24.727,1.72,17.68,32.003
2019-06-10,23:28:01,23.34,0.542,21.69,25.299
2019-06-10,23:28:02,24.005,0.455,22.731,25.164
2019-06-10,23:28:03,24.078,0.566,22.299,25.485
2019-06-10,23:28:04,23.922,0.962,21.248,26.5
2019-06-10,23:28:05,22.675,0.359,21.607,23.766
2019-06-10,23:28:06,22.636,0.346,21.77,23.765
2019-06-10,23:28:07,23.631,0.693,21.657,25.3
2019-06-10,23:28:08,23.819,0.487,22.439,24.972
2019-06-10,23:28:09,23.597,0.372,22.619,24.764
2019-06-10,23:28:10,23.157,0.475,21.923,24.897
2019-06-10,23:28:11,23.817,0.346,22.698,24.941
2019-06-10,23:28:12,24.374,0.532,22.64,26.536
2019-06-10,23:28:13,24.9,0.692,23.575,27.673
2019-06-10,23:28:14,24.599,0.633,21.995,26.561
2019-06-10,23:28:15,24.83,0.486,23.357,26.459
2019-06-10,23:28:16,25.53,0.515,23.62,27.132
2019-06-10,23:28:17,24.193,0.574,22.487,25.975
2019-06-10,23:28:18,23.473,0.969,20.806,25.91
2019-06-10,23:28:19,21.912,0.508,20.347,23.279
2019-06-10,23:28:20,22.025,0.64,20.222,23.342
2019-06-10,23:28:21,22.018,0.408,20.921,23.354
2019-06-10,23:28:22,22.002,0.364,21.114,23.393
2019-06-10,23:28:23,21.688,0.53,19.989,22.994
2019-06-10,23:28:24,21.87,0.807,20.679,24.281
2019-06-10,23:28:25,22.639,0.526,21.471,25.016
2019-06-10,23:28:26,22.065,0.423,20.752,23.563
2019-06-10,23:28:27,22.08,0.64,19.856,24.474
2019-06-10,23:28:28,22.625,0.65,20.568,23.938
2019-06-10,23:28:29,20.729,0.436,19.442,21.75
2019-06-10,23:28:30,20.115,0.464,18.78,21.811
2019-06-10,23:28:31,19.261,0.534,17.395,21.393
2019-06-10,23:28:32,17.781,0.482,16.346,19.47
2019-06-10,23:28:33,17.997,0.487,16.695,19.548
2019-06-10,23:28:34,17.918,0.666,15.657,20.163
2019-06-10,23:28:35,18.492,0.413,17.238,19.885
2019-06-10,23:28:36,19.438,0.354,18.559,21.265
2019-06-10,23:28:37,20.236,0.533,19.218,21.796
2019-06-10,23:28:38,20.357,0.669,17.031,23.003
2019-06-10,23:28:39,20.284,0.489,18.675,21.607
2019-06-10,23:28:40,20.578,0.368,19.607,22.211
2019-06-10,23:28:41,21.29,1.02,17.753,26.143
2019-06-10,23:28:42,21.349,0.713,19.375,23.349
2019-06-10,23:28:43,20.842,0.697,18.554,23.483
2019-06-10,23:28:44,21.075,0.562,19.637,23.438
2019-06-10,23:28:45,21.79,0.394,20.609,23.111
2019-06-10,23:28:46,21.779,0.706,19.367,23.432
2019-06-10,23:28:47,22.552,0.695,21.365,25.218
2019-06-10,23:28:48,24.629,0.93,21.995,27.684
2019-06-10,23:28:49,25.57,0.791,23.186,28.397
2019-06-10,23:28:50,25.53,0.887,22.776,29.234
2019-06-10,23:28:51,25.253,0.513,23.502,27.103
2019-06-10,23:28:52,26.052,0.769,24.055,28.743
2019-06-10,23:28:53,24.564,0.638,23.106,27.024
2019-06-10,23:28:54,25.26,0.684,23.37,26.961
2019-06-10,23:28:55,26.943,0.924,24.464,30.533
2019-06-10,23:28:56,26.836,0.751,25.339,29.456
2019-06-10,23:28:57,25.846,0.638,24.025,29.028
2019-06-10,23:28:58,25.914,0.805,23.529,30.388
2019-06-10,23:28:59,26.499,0.808,24.525,28.752
2019-06-10,23:29:00,27.493,1.014,23.922,30.954
2019-06-10,23:29:01,28.122,0.583,26.594,30.138
2019-06-10,23:29:02,27.595,0.764,24.918,30.003
2019-06-10,23:29:03,28.68,1.247,24.689,32.625
2019-06-10,23:29:04,30.059,2.361,19.964,40.707
2019-06-10,23:29:05,29.811,0.842,27.624,33.564
2019-06-10,23:29:06,29.626,1.296,26.397,33.381
2019-06-10,23:29:07,28.027,0.763,25.054,30.712
2019-06-10,23:29:08,26.301,0.767,24.85,30.022
2019-06-10,23:29:09,26.247,0.856,23.599,29.027
2019-06-10,23:29:10,26.773,0.682,25.04,32.122
2019-06-10,23:29:11,27.581,1.279,21.769,31.451
2019-06-10,23:29:12,26.353,0.586,24.218,28.271
2019-06-10,23:29:13,28.666,1.172,25.355,32.222
2019-06-10,23:29:14,29.087,1.735,23.437,36.614
2019-06-10,23:29:15,28.494,1.392,23.107,34.134
2019-06-10,23:29:16,28.174,1.696,23.482,35.12
2019-06-10,23:29:17,27.054,0.715,25.299,29.284
2019-06-10,23:29:18,25.996,0.605,24.177,29.289
2019-06-10,23:29:19,27.836,0.9,25.208,30.055
2019-06-10,23:29:20,27.803,0.927,25.221,30.176
2019-06-10,23:29:21,29.402,0.857,27.83,33.537
2019-06-10,23:29:22,30.279,0.981,27.445,33.554
2019-06-10,23:29:23,29.502,0.918,26.93,31.564
2019-06-10,23:29:24,28.619,0.886,25.427,32.525
2019-06-10,23:29:25,28.195,0.847,26.006,30.614
2019-06-10,23:29:26,27.809,0.682,26.357,29.733
2019-06-10,23:29:27,29.326,0.84,26.903,32.506
2019-06-10,23:29:28,30.818,0.758,28.519,32.96
2019-06-10,23:29:29,30.73,1.749,23.976,37.109
2019-06-10,23:29:30,30.006,0.861,27.189,32.652
2019-06-10,23:29:31,27.176,0.951,25.277,30.258
2019-06-10,23:29:32,26.458,0.979,22.764,29.722
2019-06-10,23:29:33,26.088,0.774,23.915,28.548
2019-06-10,23:29:34,26.328,0.749,23.882,28.81
2019-06-10,23:29:35,28.651,1.16,25.25,31.637
2019-06-10,23:29:36,30.294,1.016,27.531,33.03
2019-06-10,23:29:37,29.597,1.376,25.447,33.153
2019-06-10,23:29:38,28.262,0.73,26.251,30.52
2019-06-10,23:29:39,27.152,0.542,25.136,29.085
2019-06-10,23:29:40,26.971,0.588,25.319,29.099
2019-06-10,23:29:41,27.405,0.73,23.83,30.057
2019-06-10,23:29:42,27.187,0.709,24.104,30.92
2019-06-10,23:29:43,26.993,0.644,24.331,29.604
2019-06-10,23:29:44,27.241,0.643,25.004,28.712
2019-06-10,23:29:45,26.193,0.478,25.172,28.32
2019-06-10,23:29:46,27.275,0.708,24.97,29.541
2019-06-10,23:29:47,28.872,0.619,27.389,30.811
2019-06-10,23:29:48,28.873,1.098,27.122,32.503
2019-06-10,23:29:49,27.195,1.018,25.381,29.696
2019-06-10,23:29:50,25.873,0.472,24.363,27.191
2019-06-10,23:29:51,25.184,0.42,24.167,26.514
2019-06-10,23:29:52,24.979,0.65,23.325,27.137
2019-06-10,23:29:53,24.23,0.429,22.816,25.443
2019-06-10,23:29:54,23.902,0.413,22.406,25.214
2019-06-10,23:29:55,23.875,0.83,22.47,26.54
2019-06-10,23:29:56,26.967,0.792,24.49,28.413
2019-06-10,23:29:57,26.18,0.886,23.807,29.208
2019-06-10,23:29:58,25.756,0.575,24.16,27.297
2019-06-10,23:29:59,24.866,0.573,23.456,26.487
2019-06-10,23:30:00,24.212,0.573,21.968,26.608
2019-06-10,23:30:01,23.551,0.651,22.234,25.061
2019-06-10,23:30:02,23.72,0.515,22.48,25.329
2019-06-10,23:30:03,24.012,0.884,22.007,26.701
2019-06-10,23:30:04,29.345,1.317,26.003,31.85
2019-06-10,23:30:05,27.761,1.767,24.954,34.568
2019-06-10,23:30:06,27.036,0.482,25.146,28.469
2019-06-10,23:30:07,27.427,0.829,25.79,30.338
2019-06-10,23:30:08,28.764,0.755,26.544,30.897
2019-06-10,23:30:09,28.62,0.764,26.765,31.852
2019-06-10,23:30:10,28.235,0.526,26.944,30.253
2019-06-10,23:30:11,28.483,0.888,25.584,32.049
2019-06-10,23:30:12,28.356,0.901,24.649,31.135
2019-06-10,23:30:13,25.743,1.217,22.99,28.613
2019-06-10,23:30:14,24.364,0.556,23.095,26.76
2019-06-10,23:30:15,25.289,0.681,23.733,27.441
2019-06-10,23:30:16,24.58,1.528,20.955,27.34
2019-06-10,23:30:17,23.586,1.287,20.854,27.22
2019-06-10,23:30:18,25.624,0.656,23.95,27.605
2019-06-10,23:30:19,24.929,0.919,21.616,27.045
2019-06-10,23:30:20,22.658,0.684,20.723,24.73
2019-06-10,23:30:21,22.741,0.577,20.577,24.914
2019-06-10,23:30:22,23.072,0.615,20.094,24.928
2019-06-10,23:30:23,23.291,0.959,20.868,25.883
2019-06-10,23:30:24,21.823,0.443,20.001,23.855
2019-06-10,23:30:25,21.27,0.451,19.777,23.234
2019-06-10,23:30:26,21.48,0.557,19.972,22.872
2019-06-10,23:30:27,21.829,0.971,19.76,24.309
2019-06-10,23:30:28,22.414,0.606,19.645,25.292
2019-06-10,23:30:29,22.203,0.989,19.829,24.834
2019-06-10,23:30:30,22.273,0.647,20.519,23.856
2019-06-10,23:30:31,22.752,0.709,20.701,25.253
2019-06-10,23:30:32,21.987,0.628,20.348,24.365
2019-06-10,23:30:33,22.56,1.144,19.798,26.276
2019-06-10,23:30:34,25.895,1.28,19.422,30.693
2019-06-10,23:30:35,25.73,0.923,23.243,28.226
2019-06-10,23:30:36,24.275,0.831,21.959,27.531
2019-06-10,23:30:37,22.527,0.877,20.193,25.3
2019-06-10,23:30:38,22.183,0.493,20.215,23.94
2019-06-10,23:30:39,21.906,0.497,19.971,23.532
2019-06-10,23:30:40,22.982,0.901,20.439,25.35
2019-06-10,23:30:41,23.528,0.737,21.708,25.746
2019-06-10,23:30:42,22.17,0.703,20.468,23.942
2019-06-10,23:30:43,21.998,0.713,20.158,23.608
2019-06-10,23:30:44,24.468,0.81,22.346,26.589
2019-06-10,23:30:45,23.656,0.64,21.594,25.695
2019-06-10,23:30:46,23.026,0.755,20.745,24.718
2019-06-10,23:30:47,21.799,0.843,19.834,24.059
2019-06-10,23:30:48,21.061,0.842,19.673,23.506
2019-06-10,23:30:49,22.962,0.843,20.659,25.234
2019-06-10,23:30:50,22.566,0.624,20.716,24.831
2019-06-10,23:30:51,22.562,0.701,20.513,24.231
2019-06-10,23:30:52,22.106,0.926,19.517,24.69
2019-06-10,23:30:53,22.867,0.743,21.162,25.405
2019-06-10,23:30:54,25.708,1.334,22.784,30.494
2019-06-10,23:30:55,26.052,1.14,23.404,30.176
2019-06-10,23:30:56,23.933,0.98,21.831,27.544
2019-06-10,23:30:57,22.587,0.618,21.081,24.191
2019-06-10,23:30:58,22.587,0.735,20.318,24.605
2019-06-10,23:30:59,23.645,1.026,21.221,26.385
2019-06-10,23:31:00,23.819,1.266,21.095,27.4
2019-06-10,23:31:01,24.39,0.612,22.995,26.597
2019-06-10,23:31:02,24.696,0.513,22.971,26.368
2019-06-10,23:31:03,24.266,0.699,22.598,27.613
2019-06-10,23:31:04,25.836,0.634,23.703,28.177
2019-06-10,23:31:05,27.027,0.546,25.335,28.345
2019-06-10,23:31:06,27.815,0.854,24.676,30.926
2019-06-10,23:31:07,27.204,0.995,24.476,29.784
2019-06-10,23:31:08,24.49,0.648,22.629,26.516
2019-06-10,23:31:09,23.493,0.788,21.332,26.81
2019-06-10,23:31:10,22.952,0.568,20.756,24.642
2019-06-10,23:31:11,23.503,0.595,22.0,25.522
2019-06-10,23:31:12,23.528,0.703,21.43,25.891
2019-06-10,23:31:13,23.628,0.764,21.938,25.844
2019-06-10,23:31:14,22.755,1.19,19.665,25.203
2019-06-10,23:31:15,20.693,0.394,19.713,21.996
2019-06-10,23:31:16,20.804,0.341,19.87,22.283
2019-06-10,23:31:17,20.277,0.507,18.877,21.817
2019-06-10,23:31:18,21.985,0.635,20.318,24.113
2019-06-10,23:31:19,23.982,0.994,21.958,28.177
2019-06-10,23:31:20,26.814,1.473,21.31,30.881
2019-06-10,23:31:21,24.467,0.742,22.098,27.52
2019-06-10,23:31:22,23.936,0.708,21.393,25.441
2019-06-10,23:31:23,22.289,0.498,20.696,23.996
2019-06-10,23:31:24,21.999,0.903,20.321,24.851
2019-06-10,23:31:25,24.076,0.909,21.821,27.414
2019-06-10,23:31:26,22.358,0.834,20.624,25.466
2019-06-10,23:31:27,21.534,0.622,19.926,23.264
2019-06-10,23:31:28,22.025,0.633,20.458,23.645
2019-06-10,23:31:29,21.312,0.942,17.547,25.559
2019-06-10,23:31:30,20.668,0.496,19.458,22.854
2019-06-10,23:31:31,20.027,0.452,18.635,21.865
2019-06-10,23:31:32,19.526,0.669,17.559,21.731
2019-06-10,23:31:33,18.798,0.536,17.138,20.457
2019-06-10,23:31:34,18.553,1.086,16.587,21.777
2019-06-10,23:31:35,17.836,0.389,16.457,19.204
2019-06-10,23:31:36,17.26,0.529,15.871,19.091
2019-06-10,23:31:37,17.031,0.438,16.032,18.344
2019-06-10,23:31:38,17.424,0.564,15.259,19.669
2019-06-10,23:31:39,17.937,0.462,16.328,19.189
2019-06-10,23:31:40,17.939,0.506,16.304,19.27
2019-06-10,23:31:41,19.07,0.51,17.496,20.56
2019-06-10,23:31:42,19.19,0.708,16.219,21.667
2019-06-10,23:31:43,19.099,0.424,17.917,20.392
2019-06-10,23:31:44,19.252,0.591,17.344,21.228
2019-06-10,23:31:45,18.424,0.689,16.752,21.257
2019-06-10,23:31:46,17.408,0.504,15.866,20.538
2019-06-10,23:31:47,19.293,0.747,16.101,21.028
2019-06-10,23:31:48,19.042,0.877,16.133,22.86
2019-06-10,23:31:49,18.36,0.411,17.104,19.668
2019-06-10,23:31:50,19.03,0.418,17.67,20.424
2019-06-10,23:31:51,18.625,0.707,15.448,21.457
2019-06-10,23:31:52,18.263,0.659,16.466,20.054
2019-06-10,23:31:53,17.998,0.427,16.314,18.975
2019-06-10,23:31:54,17.254,0.28,16.338,18.209
2019-06-10,23:31:55,17.773,0.406,16.649,19.061
2019-06-10,23:31:56,17.152,0.349,16.228,17.981
2019-06-10,23:31:57,17.363,0.385,16.131,18.741
2019-06-10,23:31:58,18.581,0.644,16.392,20.522
2019-06-10,23:31:59,19.233,0.542,17.326,21.878
2019-06-10,23:32:00,19.014,1.019,15.929,21.129
2019-06-10,23:32:01,17.309,0.346,15.704,18.098
2019-06-10,23:32:02,17.07,0.465,15.775,18.669
2019-06-10,23:32:03,18.699,0.824,15.538,21.242
2019-06-10,23:32:04,17.69,0.922,15.733,21.205
2019-06-10,23:32:05,17.068,0.287,16.299,18.132
2019-06-10,23:32:06,18.1,0.635,15.326,19.788
2019-06-10,23:32:07,16.984,0.735,14.834,19.465
2019-06-10,23:32:08,17.073,0.403,15.567,18.712
2019-06-10,23:32:09,17.071,0.322,16.116,18.073
2019-06-10,23:32:10,17.208,0.462,15.435,19.157
2019-06-10,23:32:11,15.712,0.476,14.719,17.398
2019-06-10,23:32:12,16.121,0.369,15.301,17.335
2019-06-10,23:32:13,17.629,0.412,16.256,19.101
2019-06-10,23:32:14,17.623,0.438,16.265,18.693
2019-06-10,23:32:15,17.104,0.565,15.778,19.13
2019-06-10,23:32:16,16.778,0.592,15.317,18.419
2019-06-10,23:32:17,17.112,0.445,16.038,18.629
2019-06-10,23:32:18,17.514,0.476,16.008,19.154
2019-06-10,23:32:19,17.996,0.653,16.451,20.925
2019-06-10,23:32:20,18.65,1.14,14.843,22.17
2019-06-10,23:32:21,18.273,0.517,16.775,20.288
2019-06-10,23:32:22,17.979,0.722,15.946,20.638
2019-06-10,23:32:23,18.787,0.92,17.064,21.277
2019-06-10,23:32:24,19.722,0.938,17.142,22.914
2019-06-10,23:32:25,17.942,0.708,15.534,20.929
2019-06-10,23:32:26,17.839,0.65,15.503,19.678
2019-06-10,23:32:27,16.838,0.274,16.061,17.672
2019-06-10,23:32:28,16.937,0.469,15.578,18.532
2019-06-10,23:32:29,17.408,0.604,15.381,19.524
2019-06-10,23:32:30,17.431,0.967,15.266,20.062
2019-06-10,23:32:31,16.149,0.552,14.761,17.574
2019-06-10,23:32:32,16.146,0.488,14.658,17.456
2019-06-10,23:32:33,16.465,0.421,14.997,17.89
2019-06-10,23:32:34,16.272,0.334,15.326,17.257
2019-06-10,23:32:35,16.531,0.408,15.2,17.931
2019-06-10,23:32:36,16.249,0.539,14.818,17.729
2019-06-10,23:32:37,16.049,0.403,14.719,17.151
2019-06-10,23:32:38,16.0,0.48,14.51,17.086
2019-06-10,23:32:39,17.561,1.189,15.521,23.225
2019-06-10,23:32:40,18.92,1.005,15.755,21.056
2019-06-10,23:32:41,18.113,0.604,16.249,20.62
2019-06-10,23:32:42,18.205,0.413,16.956,19.78
2019-06-10,23:32:43,18.368,0.505,16.61,19.473
2019-06-10,23:32:44,18.569,0.453,17.382,20.002
2019-06-10,23:32:45,17.793,0.5,16.493,19.383
2019-06-10,23:32:46,17.333,0.292,16.434,18.37
2019-06-10,23:32:47,16.643,0.352,15.587,17.754
2019-06-10,23:32:48,16.714,0.514,15.509,17.986
2019-06-10,23:32:49,17.204,0.303,16.211,18.1
2019-06-10,23:32:50,17.003,0.344,16.1,19.016
2019-06-10,23:32:51,17.505,0.74,13.262,23.781
2019-06-10,23:32:52,17.936,0.937,15.39,22.125
