date,time,Fv [kN],Fv std,Fv min,Fv max
2020-06-08,20:11:47,39.00791938781738,0.7255118442894998,35.45050342559814,41.58681972503662
2020-06-08,20:11:48,36.7167449760437,0.8254283173348324,35.12012966156006,39.805830078125
2020-06-08,20:11:49,34.61137731552124,0.6502662642790078,33.200768547058104,36.41367156982422
2020-06-08,20:11:50,33.34277208328247,0.5444237472847494,31.661105232238768,34.88311012268066
2020-06-08,20:11:51,32.249755935668944,0.5122538948085328,31.236696319580076,33.84271915435791
2020-06-08,20:11:52,30.913117485046385,0.5215915717025056,29.95160301208496,31.901387290954588
2020-06-08,20:11:53,29.410119132995604,0.41733790311974356,28.227803306579588,30.24519737243652
2020-06-08,20:11:54,28.84774263381958,0.14815614827970744,28.385029869079588,29.301670150756834
2020-06-08,20:11:55,28.873242454528807,0.17169426641942165,28.408704833984373,29.557744102478026
2020-06-08,20:11:56,29.12444932937622,0.21707763238998096,28.292979316711424,29.710125045776365
2020-06-08,20:11:57,29.050661163330076,0.15561183718422705,28.603782730102537,29.541157798767088
2020-06-08,20:11:58,29.642707424163817,0.32865948542651036,28.590987281799315,30.628613548278807
2020-06-08,20:11:59,29.951005058288573,0.28481302380449036,29.12426288604736,31.110727386474608
2020-06-08,20:12:00,29.366431312561033,0.35185265757100703,28.70648296356201,31.49278266906738
2020-06-08,20:12:01,28.904175357818602,0.20227929582746346,28.256639556884764,29.525953369140623
2020-06-08,20:12:02,28.2984042930603,0.3646529652949751,27.480569915771483,29.459668235778807
2020-06-08,20:12:03,27.489188270568846,0.600843527711248,25.413149909973143,29.56130989074707
2020-06-08,20:12:04,26.875023441314696,0.501235416992321,25.8957320022583,28.399747924804686
2020-06-08,20:12:05,26.69607789993286,0.20071692215859646,26.0986710357666,27.25242622375488
2020-06-08,20:12:06,27.244880752563475,0.20836596674563532,26.80657012939453,27.90228946685791
2020-06-08,20:12:07,27.839329319000242,0.3027352658928562,27.13371570587158,28.918994979858397
2020-06-08,20:12:08,29.399937229156492,0.44688179246416454,28.129614906311033,30.258831100463865
2020-06-08,20:12:09,29.416859226226805,0.36887173878132923,28.549124794006346,30.53448875427246
2020-06-08,20:12:10,28.222650604248045,0.6336173115109789,25.70570571899414,29.68579967498779
2020-06-08,20:12:11,26.164794044494627,0.605288152430456,25.463201599121092,29.353037910461424
2020-06-08,20:12:12,25.632028656005858,0.17953814863243223,25.171843605041502,26.21270092010498
2020-06-08,20:12:13,26.99365337371826,0.6913432616492363,25.69418533325195,28.99804504394531
2020-06-08,20:12:14,27.95576866149902,0.24514523751037015,26.8781538772583,28.654919700622557
2020-06-08,20:12:15,27.3267885017395,0.5601065691248327,24.998680191040037,29.674124794006346
2020-06-08,20:12:16,25.87893636703491,0.27939716402395437,25.394451217651365,27.389748649597166
2020-06-08,20:12:17,25.188247280120848,0.2152117894980798,24.68245895385742,25.747613983154295
2020-06-08,20:12:18,24.43633897781372,0.25081337097805934,23.912871437072752,25.013758735656737
2020-06-08,20:12:19,23.785012798309324,0.1862248203589867,23.303442077636717,24.275552825927733
2020-06-08,20:12:20,23.292432861328123,0.1642453373967861,22.820259170532225,23.754070358276365
2020-06-08,20:12:21,22.850753383636473,0.12394124857449959,22.538424568176268,23.180704193115233
2020-06-08,20:12:22,22.848823623657225,0.17228078819792542,22.52229507446289,23.481601791381834
2020-06-08,20:12:23,23.89622505187988,0.38446179226885513,23.01692111968994,24.696481781005858
2020-06-08,20:12:24,24.936259822845457,0.19206446895633647,24.3266344833374,25.331216888427733
2020-06-08,20:12:25,24.89321382522583,0.15008225739920994,24.356336669921873,25.246318893432615
2020-06-08,20:12:26,24.381180362701414,0.2190418088049268,23.832452850341795,24.969561653137205
2020-06-08,20:12:27,23.750382022857664,0.18703410445979327,23.344144897460936,24.24382026672363
2020-06-08,20:12:28,23.33059366226196,0.16369903709855266,22.774185256958006,23.754134254455565
2020-06-08,20:12:29,22.803519802093504,0.21212333197792188,22.494843559265135,23.654383735656737
2020-06-08,20:12:30,22.52986057281494,0.11148801162810887,22.257433013916014,22.880108909606932
2020-06-08,20:12:31,22.35568197250366,0.12357499444970325,21.994617538452147,22.719137268066405
2020-06-08,20:12:32,22.106675224304198,0.12244984816338637,21.802181320190428,22.506856994628905
2020-06-08,20:12:33,22.02157028198242,0.09866402100006309,21.672896461486815,22.3565417098999
2020-06-08,20:12:34,22.088306980133055,0.10011693050673436,21.827097015380858,22.401412086486815
2020-06-08,20:12:35,26.677611904144285,4.933101737385395,22.055820541381834,37.01623638153076
2020-06-08,20:12:36,37.24169500350952,0.6787218741606403,35.26038749694824,40.34202583312988
2020-06-08,20:12:37,36.54265363693237,0.2836233353512165,35.7698250579834,37.758119659423826
2020-06-08,20:12:38,34.868267612457274,0.8762008663903185,33.20337303161621,36.76028926849365
2020-06-08,20:12:39,32.62743432998657,0.4341822908605941,31.701580123901365,34.1981001663208
2020-06-08,20:12:40,32.37990863800049,0.49105478944264946,30.603799896240233,34.48356731414795
2020-06-08,20:12:41,31.81496866226196,0.31655544300678,31.04025466918945,32.841268615722655
2020-06-08,20:12:42,31.428402976989744,0.19914676448233753,30.721021728515623,31.96543701171875
2020-06-08,20:12:43,31.523290710449217,0.33286796516007633,30.321383552551268,32.87153728485107
2020-06-08,20:12:44,31.27729995727539,0.16586111456718053,30.739708023071287,31.7936173248291
2020-06-08,20:12:45,31.65430601119995,0.18538447930158408,31.083792762756346,32.116069869995115
2020-06-08,20:12:46,31.264180259704588,0.381210104814158,29.700574951171873,32.15029438018799
2020-06-08,20:12:47,29.720132427215574,0.45681468084489907,29.148455696105955,31.549054222106932
2020-06-08,20:12:48,29.865977363586424,0.3052669681109514,29.222706871032713,30.768979148864744
2020-06-08,20:12:49,30.175589637756346,0.17069181014747373,29.56009395599365,30.66089256286621
2020-06-08,20:12:50,29.418294506072996,0.3333220767659218,28.205021934509276,30.134391860961912
2020-06-08,20:12:51,28.75862033843994,0.24577593602005338,28.264279441833494,29.89995677947998
2020-06-08,20:12:52,28.811781005859373,0.28202884226508773,28.0069323348999,30.104635314941405
2020-06-08,20:12:53,28.780161457061766,0.5409755820575541,26.824459152221678,30.657003479003905
2020-06-08,20:12:54,28.466600971221922,0.38125565434225656,27.646147804260252,29.86986072540283
2020-06-08,20:12:55,28.20110948562622,0.38055431302826803,27.10016544342041,29.434518890380858
2020-06-08,20:12:56,27.796120719909666,0.2982901712612579,27.20873077392578,29.096933441162108
2020-06-08,20:12:57,27.51159008026123,0.14425466031436426,27.1324845123291,27.979088859558104
2020-06-08,20:12:58,27.364836769104002,0.15057333428102032,26.906684951782225,27.80373008728027
2020-06-08,20:12:59,26.85020978927612,0.2827220835383248,26.298909263610838,27.895996170043944
2020-06-08,20:13:00,26.66746576309204,0.1473191673482061,26.166273193359373,27.16670425415039
2020-06-08,20:13:01,26.990357952117918,0.19701051318914897,26.559044914245604,27.5155354309082
2020-06-08,20:13:02,27.462094383239744,0.13351678677194698,27.08359535217285,27.99059398651123
2020-06-08,20:13:03,27.33772190093994,0.2269341945926471,26.42322643280029,28.18492134094238
2020-06-08,20:13:04,27.135658817291258,0.16386216258522068,26.66624458312988,27.612243728637694
2020-06-08,20:13:05,26.883931713104246,0.16841639571195438,26.484889106750487,27.452290611267088
2020-06-08,20:13:06,26.63363845825195,0.1689677274080256,26.12378795623779,27.5171919631958
2020-06-08,20:13:07,26.384410457611082,0.20668686292698318,25.759383277893065,27.323743896484373
2020-06-08,20:13:08,26.32690532684326,0.36357272022437837,25.37141330718994,27.662374572753905
2020-06-08,20:13:09,26.550996379852293,0.4366927416786154,25.27937992095947,28.13990982055664
2020-06-08,20:13:10,27.42326410293579,0.6625817847526609,25.465334014892576,30.750864105224608
2020-06-08,20:13:11,28.505957202911375,0.47934088977164585,26.912549095153807,29.845069007873533
2020-06-08,20:13:12,29.186945037841795,1.1354832114159068,25.25798328399658,32.70398529052734
2020-06-08,20:13:13,28.882774429321287,0.5876944036802915,27.400101737976073,30.997143821716307
2020-06-08,20:13:14,28.575443820953367,0.26032762682470545,27.777220802307127,29.679909782409666
2020-06-08,20:13:15,28.427823619842528,0.13823919172652405,27.910147743225096,28.883109169006346
2020-06-08,20:13:16,28.259112911224364,0.1476274656021916,27.797030525207518,28.646234588623045
