date,time,Fv [kN],Fv std,Fv min,Fv max
2019-08-20,19:07:42,68.907,1.947,64.158,74.494
2019-08-20,19:07:43,70.391,2.216,63.156,80.01
2019-08-20,19:07:44,67.802,1.607,63.389,73.153
2019-08-20,19:07:45,69.419,1.011,66.487,72.552
2019-08-20,19:07:46,70.275,1.652,66.12,75.117
2019-08-20,19:07:47,71.904,1.403,69.336,75.774
2019-08-20,19:07:48,73.456,1.517,69.103,77.864
2019-08-20,19:07:49,70.722,1.408,68.367,75.651
2019-08-20,19:07:50,70.586,0.586,69.05,72.271
2019-08-20,19:07:51,70.665,1.752,66.079,75.715
2019-08-20,19:07:52,68.568,0.856,66.401,71.231
2019-08-20,19:07:53,68.06,1.36,64.056,72.715
2019-08-20,19:07:54,67.407,1.872,62.357,73.091
2019-08-20,19:07:55,67.155,2.003,58.458,74.529
2019-08-20,19:07:56,67.671,1.703,62.245,73.631
2019-08-20,19:07:57,70.509,1.945,62.196,77.37
2019-08-20,19:07:58,75.464,2.493,67.992,83.425
2019-08-20,19:07:59,75.926,1.639,72.37,81.794
2019-08-20,19:08:00,77.494,1.987,71.719,83.34
2019-08-20,19:08:01,80.799,1.815,74.677,86.768
2019-08-20,19:08:02,80.226,2.089,74.8,87.488
2019-08-20,19:08:03,79.614,2.413,73.189,86.443
2019-08-20,19:08:04,77.346,2.266,67.494,84.554
2019-08-20,19:08:05,82.755,2.698,75.277,89.499
2019-08-20,19:08:06,81.946,1.806,76.798,87.971
2019-08-20,19:08:07,79.661,1.406,76.421,84.556
2019-08-20,19:08:08,79.782,1.907,75.231,85.182
2019-08-20,19:08:09,81.944,1.528,78.377,87.237
2019-08-20,19:08:10,80.06,2.167,74.761,85.942
2019-08-20,19:08:11,77.871,1.49,75.16,84.482
2019-08-20,19:08:12,78.901,1.663,74.596,84.12
2019-08-20,19:08:13,80.163,3.089,73.881,92.693
2019-08-20,19:08:14,84.003,2.648,77.552,91.225
2019-08-20,19:08:15,81.062,1.903,76.839,88.201
2019-08-20,19:08:16,85.73,1.872,80.676,89.971
2019-08-20,19:08:17,88.788,2.548,82.488,95.194
2019-08-20,19:08:18,90.507,2.627,84.078,98.249
2019-08-20,19:08:19,90.703,3.338,79.439,102.538
2019-08-20,19:08:20,92.165,2.777,84.412,101.15
2019-08-20,19:08:21,91.208,3.065,79.751,102.326
2019-08-20,19:08:22,97.169,2.806,90.464,105.811
2019-08-20,19:08:23,102.133,5.187,79.547,120.035
2019-08-20,19:08:24,98.427,3.11,89.767,106.775
2019-08-20,19:08:25,95.019,2.102,89.084,101.173
2019-08-20,19:08:26,95.571,2.441,88.178,104.301
2019-08-20,19:08:27,97.085,2.326,92.337,104.094
2019-08-20,19:08:28,98.153,2.74,91.715,106.958
2019-08-20,19:08:29,98.236,4.096,86.999,111.867
2019-08-20,19:08:30,98.484,3.974,84.622,113.128
2019-08-20,19:08:31,96.955,2.138,90.949,106.818
2019-08-20,19:08:32,94.143,2.251,88.496,100.558
2019-08-20,19:08:33,90.917,2.631,85.518,97.87
2019-08-20,19:08:34,94.306,2.856,87.063,103.399
2019-08-20,19:08:35,91.91,2.801,83.863,104.913
2019-08-20,19:08:36,90.165,1.726,85.427,94.393
2019-08-20,19:08:37,93.914,3.257,78.885,110.094
2019-08-20,19:08:38,90.355,3.246,82.509,101.768
2019-08-20,19:08:39,90.078,1.994,83.397,95.931
2019-08-20,19:08:40,90.971,2.942,83.077,100.2
2019-08-20,19:08:41,87.475,2.116,82.127,94.649
2019-08-20,19:08:42,88.856,1.931,82.811,99.745
2019-08-20,19:08:43,83.99,1.732,79.863,89.173
2019-08-20,19:08:44,81.666,1.719,77.127,87.785
2019-08-20,19:08:45,80.226,2.386,74.525,88.312
2019-08-20,19:08:46,78.186,1.395,73.958,82.762
2019-08-20,19:08:47,78.291,1.676,74.719,84.903
2019-08-20,19:08:48,77.799,1.369,73.967,82.302
2019-08-20,19:08:49,77.429,1.2,74.94,81.744
2019-08-20,19:08:50,78.618,2.171,73.532,88.533
2019-08-20,19:08:51,78.745,1.469,75.281,85.494
2019-08-20,19:08:52,79.486,2.899,72.5,86.562
2019-08-20,19:08:53,78.626,2.09,74.537,84.398
2019-08-20,19:08:54,80.704,2.137,75.301,85.588
2019-08-20,19:08:55,78.61,1.279,74.569,83.186
2019-08-20,19:08:56,82.742,1.842,78.87,88.84
2019-08-20,19:08:57,85.644,1.822,81.693,91.296
2019-08-20,19:08:58,84.647,3.527,75.092,97.277
2019-08-20,19:08:59,80.231,2.094,74.077,89.953
2019-08-20,19:09:00,78.931,1.763,74.979,85.364
2019-08-20,19:09:01,76.839,1.618,72.675,82.407
2019-08-20,19:09:02,75.195,1.763,70.849,81.35
2019-08-20,19:09:03,80.327,3.312,73.044,87.121
2019-08-20,19:09:04,83.603,3.49,71.303,96.246
2019-08-20,19:09:05,78.917,3.987,71.198,89.804
2019-08-20,19:09:06,75.492,1.773,69.921,80.856
2019-08-20,19:09:07,74.204,1.838,68.756,78.592
2019-08-20,19:09:08,71.259,0.951,67.828,73.575
2019-08-20,19:09:09,71.194,1.406,68.113,76.043
2019-08-20,19:09:10,75.231,1.567,71.269,80.659
2019-08-20,19:09:11,76.685,2.063,69.043,83.82
2019-08-20,19:09:12,74.514,1.069,70.938,77.361
2019-08-20,19:09:13,74.846,1.215,70.519,77.585
2019-08-20,19:09:14,71.474,0.783,69.556,73.75
2019-08-20,19:09:15,72.369,0.804,70.164,74.84
2019-08-20,19:09:16,74.134,1.177,71.199,77.097
2019-08-20,19:09:17,72.437,1.851,66.663,79.156
2019-08-20,19:09:18,71.377,0.759,69.151,73.775
2019-08-20,19:09:19,70.349,1.406,66.338,74.596
2019-08-20,19:09:20,70.123,0.537,68.236,71.509
2019-08-20,19:09:21,72.338,1.178,68.82,75.326
2019-08-20,19:09:22,74.18,1.325,71.169,78.787
2019-08-20,19:09:23,73.323,1.598,70.114,79.434
2019-08-20,19:09:24,73.247,1.377,69.517,77.241
2019-08-20,19:09:25,71.328,1.789,66.754,80.411
2019-08-20,19:09:26,71.061,0.904,68.584,73.881
2019-08-20,19:09:27,72.546,0.949,69.892,75.884
2019-08-20,19:09:28,72.122,3.456,65.454,84.158
2019-08-20,19:09:29,69.123,0.903,66.464,72.739
2019-08-20,19:09:30,71.441,2.258,67.41,76.074
2019-08-20,19:09:31,79.122,4.256,71.96,94.234
2019-08-20,19:09:32,77.168,3.88,71.318,89.908
2019-08-20,19:09:33,76.453,2.438,71.5,86.733
2019-08-20,19:09:34,74.359,1.79,69.054,79.031
2019-08-20,19:09:35,72.52,1.473,68.307,79.605
2019-08-20,19:09:36,71.583,1.098,68.098,75.646
2019-08-20,19:09:37,71.818,1.284,67.941,75.926
2019-08-20,19:09:38,75.678,1.192,72.047,78.189
2019-08-20,19:09:39,76.393,1.457,72.549,80.329
2019-08-20,19:09:40,77.893,1.406,74.77,84.183
2019-08-20,19:09:41,79.953,1.54,75.672,85.052
2019-08-20,19:09:42,82.048,1.966,76.834,88.316
2019-08-20,19:09:43,84.608,2.545,74.272,92.934
2019-08-20,19:09:44,86.435,2.085,82.148,92.156
2019-08-20,19:09:45,85.904,1.741,79.814,90.925
2019-08-20,19:09:46,87.462,1.764,83.43,93.722
2019-08-20,19:09:47,89.275,3.405,79.384,100.126
2019-08-20,19:09:48,86.58,3.32,80.499,99.111
2019-08-20,19:09:49,88.472,2.755,81.797,95.14
2019-08-20,19:09:50,87.157,2.923,76.858,96.389
2019-08-20,19:09:51,91.867,2.754,84.425,101.484
2019-08-20,19:09:52,93.65,2.695,86.741,102.373
2019-08-20,19:09:53,96.305,6.159,83.493,119.619
2019-08-20,19:09:54,107.361,3.702,95.055,119.501
2019-08-20,19:09:55,115.499,7.742,85.791,131.526
2019-08-20,19:09:56,102.019,6.495,89.993,128.938
2019-08-20,19:09:57,93.754,1.551,90.273,100.2
2019-08-20,19:09:58,93.63,1.913,87.297,99.325
2019-08-20,19:09:59,94.787,3.81,86.13,104.502
2019-08-20,19:10:00,101.338,4.091,93.732,113.942
2019-08-20,19:10:01,108.036,4.115,97.495,126.065
2019-08-20,19:10:02,117.36,4.679,103.494,136.654
2019-08-20,19:10:03,113.635,3.423,105.122,131.711
2019-08-20,19:10:04,113.419,4.013,105.035,130.096
2019-08-20,19:10:05,109.125,3.167,98.397,116.238
2019-08-20,19:10:06,105.284,2.399,100.452,113.687
2019-08-20,19:10:07,108.036,3.078,100.276,116.337
2019-08-20,19:10:08,106.953,2.972,99.422,118.207
2019-08-20,19:10:09,107.658,2.672,101.369,115.321
2019-08-20,19:10:10,107.305,2.441,99.871,113.856
2019-08-20,19:10:11,106.113,2.676,100.149,113.157
2019-08-20,19:10:12,105.265,3.851,91.832,136.563
2019-08-20,19:10:13,101.411,2.83,95.05,109.497
2019-08-20,19:10:14,100.952,9.538,72.771,140.278
2019-08-20,19:10:15,109.214,2.428,102.616,117.255
2019-08-20,19:10:16,114.915,5.522,98.493,137.882
2019-08-20,19:10:17,124.518,6.416,104.362,157.015
2019-08-20,19:10:18,111.716,3.387,101.362,125.815
2019-08-20,19:10:19,107.82,4.422,97.671,126.74
2019-08-20,19:10:20,106.418,2.358,100.175,112.523
2019-08-20,19:10:21,105.457,2.364,101.294,114.03
2019-08-20,19:10:22,107.224,7.043,84.828,130.011
2019-08-20,19:10:23,112.869,9.449,85.95,143.626
2019-08-20,19:10:24,108.676,4.733,97.348,124.085
2019-08-20,19:10:25,102.618,2.939,92.966,120.005
2019-08-20,19:10:26,101.773,2.088,95.102,108.508
2019-08-20,19:10:27,101.583,2.98,94.351,111.422
2019-08-20,19:10:28,99.673,1.735,95.257,105.08
2019-08-20,19:10:29,99.777,2.206,94.278,105.043
2019-08-20,19:10:30,100.049,1.945,94.592,105.778
2019-08-20,19:10:31,98.826,2.31,91.94,105.319
2019-08-20,19:10:32,96.686,1.56,92.372,101.102
2019-08-20,19:10:33,94.803,1.961,90.416,103.392
2019-08-20,19:10:34,97.76,2.464,92.374,104.623
2019-08-20,19:10:35,104.854,2.961,99.057,119.624
2019-08-20,19:10:36,108.453,2.148,102.799,116.743
2019-08-20,19:10:37,109.038,1.862,103.663,116.031
2019-08-20,19:10:38,108.603,1.793,103.506,113.569
2019-08-20,19:10:39,109.912,2.293,103.767,118.908
2019-08-20,19:10:40,107.966,2.297,102.115,115.316
2019-08-20,19:10:41,107.384,2.181,99.658,114.962
2019-08-20,19:10:42,105.412,2.518,98.543,113.138
2019-08-20,19:10:43,103.449,2.302,97.441,109.574
2019-08-20,19:10:44,101.207,1.694,96.594,105.619
2019-08-20,19:10:45,100.85,2.098,95.143,106.946
2019-08-20,19:10:46,101.216,1.876,96.479,106.309
2019-08-20,19:10:47,101.119,1.891,96.401,106.675
2019-08-20,19:10:48,101.287,1.747,96.231,105.594
2019-08-20,19:10:49,101.705,1.862,96.312,108.083
2019-08-20,19:10:50,98.908,2.711,93.269,106.866
2019-08-20,19:10:51,97.026,2.042,91.983,103.366
2019-08-20,19:10:52,99.582,2.069,93.275,104.596
2019-08-20,19:10:53,98.97,2.928,90.341,110.941
2019-08-20,19:10:54,96.742,2.685,91.501,107.227
2019-08-20,19:10:55,94.801,1.834,90.124,99.658
2019-08-20,19:10:56,93.758,1.793,89.529,99.33
2019-08-20,19:10:57,93.153,1.87,88.278,98.032
2019-08-20,19:10:58,92.672,1.439,88.652,96.372
2019-08-20,19:10:59,91.926,1.31,88.504,95.717
2019-08-20,19:11:00,90.661,1.8,85.509,96.609
2019-08-20,19:11:01,91.46,1.387,87.369,97.054
2019-08-20,19:11:02,92.036,1.536,87.788,95.745
2019-08-20,19:11:03,91.442,1.446,88.581,95.802
2019-08-20,19:11:04,101.035,5.594,91.936,113.453
2019-08-20,19:11:05,116.548,2.831,108.603,125.629
2019-08-20,19:11:06,118.558,2.643,111.597,125.65
2019-08-20,19:11:07,114.896,2.067,108.944,121.259
2019-08-20,19:11:08,114.872,2.059,109.204,121.206
2019-08-20,19:11:09,114.864,2.628,108.152,122.787
2019-08-20,19:11:10,112.947,2.081,108.168,118.991
2019-08-20,19:11:11,111.086,2.189,103.497,119.153
2019-08-20,19:11:12,110.995,2.231,106.212,119.918
2019-08-20,19:11:13,109.899,4.529,98.517,134.029
2019-08-20,19:11:14,109.249,1.692,103.971,113.198
2019-08-20,19:11:15,107.4,1.664,103.71,112.684
2019-08-20,19:11:16,107.356,1.948,102.65,117.043
2019-08-20,19:11:17,105.1,1.627,100.694,111.755
2019-08-20,19:11:18,103.214,2.117,97.948,109.69
2019-08-20,19:11:19,102.081,1.533,98.357,106.165
2019-08-20,19:11:20,100.396,2.437,94.288,106.535
2019-08-20,19:11:21,98.34,1.426,95.025,105.374
2019-08-20,19:11:22,100.85,1.76,95.873,105.006
2019-08-20,19:11:23,102.321,1.684,97.858,110.4
2019-08-20,19:11:24,100.988,1.556,96.875,106.223
2019-08-20,19:11:25,99.765,1.628,96.367,105.927
2019-08-20,19:11:26,98.66,1.812,93.663,104.124
2019-08-20,19:11:27,97.89,1.586,93.316,102.011
2019-08-20,19:11:28,98.245,1.611,94.036,103.122
2019-08-20,19:11:29,97.46,2.564,91.246,103.656
2019-08-20,19:11:30,94.055,1.329,89.876,97.98
2019-08-20,19:11:31,95.242,1.559,91.622,100.024
2019-08-20,19:11:32,93.274,3.218,82.926,104.664
2019-08-20,19:11:33,92.969,1.553,89.41,97.703
